cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,RUL
14,24,1.783470722841926,3.908446875211508,-2.0085690726076155,23.922028657674243,1.9986,2.986,111.532,118
14,24,1.783470722841926,3.903168448947337,-2.0100016389772577,24.026049399566638,1.9986,2.981,121.657,118
14,24,1.783470722841926,3.8977319067428606,-2.006456153353056,24.123291480118635,1.9986,2.977,131.813,118
14,24,1.783470722841926,3.892930978906791,-2.008103642816506,24.213745971548537,1.9986,2.973,141.922,118
14,24,1.783470722841926,3.8879712850224752,-2.0099236017574054,24.31195681375465,1.9986,2.969,152.047,118
14,24,1.783470722841926,3.883166324164472,-2.0056555966213785,24.408403350760054,1.9986,2.965,162.157,118
14,24,1.783470722841926,3.8790689878565523,-2.006928202173107,24.494845257914214,1.9986,2.961,172.282,118
14,24,1.783470722841926,3.8745545495214153,-2.0077009513265582,24.58318623047215,1.9986,2.958,182.422,118
14,24,1.783470722841926,3.8706040381989024,-2.010220348857353,24.686555216646546,1.9986,2.955,192.594,118
14,24,1.783470722841926,3.866423511071397,-2.005975575437742,24.771666494550463,1.9986,2.951,202.735,118
14,24,1.783470722841926,3.862806748690764,-2.0104144096696652,24.865818930070994,1.9986,2.948,212.829,118
14,24,1.783470722841926,3.858970244149197,-2.008039077140171,24.96333973890342,1.9986,2.945,222.954,118
14,24,1.783470722841926,3.8552310578997275,-2.0080049657622965,25.043685594634585,1.9986,2.941,233.219,118
14,24,1.783470722841926,3.851511502638819,-2.005276023938989,25.13654425162022,1.9986,2.937,243.344,118
14,24,1.783470722841926,3.8481050771683263,-2.0058799396035876,25.22533856099036,1.9986,2.935,253.438,118
14,24,1.783470722841926,3.844784201492419,-2.008722131257511,25.318263184746318,1.9986,2.931,263.563,118
14,24,1.783470722841926,3.8413511632025474,-2.008635390529471,25.40406944677983,1.9986,2.928,273.672,118
14,24,1.783470722841926,3.838051480461567,-2.0106957832000245,25.475505119655082,1.9986,2.925,283.797,118
14,24,1.783470722841926,3.8350754871317156,-2.009970492197367,25.55088748736941,1.9986,2.923,293.985,118
14,24,1.783470722841926,3.831951015095849,-2.0084827392816993,25.64615871191555,1.9986,2.92,304.11,118
14,24,1.783470722841926,3.8287077995527214,-2.0084948284234447,25.722008229535714,1.9986,2.917,314.266,118
14,24,1.783470722841926,3.8257534524026715,-2.0083662139449556,25.799800815467748,1.9986,2.915,324.36,118
14,24,1.783470722841926,3.8229621215572815,-2.0067030206489327,25.885210571171566,1.9986,2.912,334.594,118
14,24,1.783470722841926,3.8200647558398066,-2.0057809046601065,25.97082625817797,1.9986,2.909,344.735,118
14,24,1.783470722841926,3.8170573828693697,-2.007229577883775,26.054748666211193,1.9986,2.907,354.829,118
14,24,1.783470722841926,3.8144378155356864,-2.008894569694289,26.131688660654206,1.9986,2.904,364.954,118
14,24,1.783470722841926,3.811526864029144,-2.0062790578629195,26.220369925645137,1.9986,2.902,375.063,118
14,24,1.783470722841926,3.8087955229848025,-2.007822867783274,26.286178071797448,1.9986,2.899,385.188,118
14,24,1.783470722841926,3.806242290504958,-2.0103608842148137,26.368983174288257,1.9986,2.897,395.297,118
14,24,1.783470722841926,3.803519219523589,-2.0084691118101174,26.450729668381733,1.9986,2.893,405.422,118
14,24,1.783470722841926,3.800512204899846,-2.0110695566213024,26.52433045634316,1.9986,2.891,415.594,118
14,24,1.783470722841926,3.798246070240697,-2.010233416252417,26.605293096805422,1.9986,2.889,425.735,118
14,24,1.783470722841926,3.795123864129958,-2.009184070056056,26.6830016386594,1.9986,2.886,435.844,118
14,24,1.783470722841926,3.7923225152380997,-2.01125329120597,26.75931825749101,1.9986,2.884,445.969,118
14,24,1.783470722841926,3.7896765137717665,-2.0083479057254587,26.81535451600782,1.9986,2.881,456.094,118
14,24,1.783470722841926,3.7866903553353324,-2.009214130910047,26.89722845927692,1.9986,2.878,466.297,118
14,24,1.783470722841926,3.784138838014237,-2.0071144025906893,26.973802593837853,1.9986,2.875,476.422,118
14,24,1.783470722841926,3.7813199480661295,-2.0077663726871595,27.03820019504884,1.9986,2.872,486.547,118
14,24,1.783470722841926,3.7783496254697146,-2.007689987078113,27.101927434475016,1.9986,2.87,496.813,118
14,24,1.783470722841926,3.7753011561373198,-2.0071189579322226,27.167865845789965,1.9986,2.867,506.922,118
14,24,1.783470722841926,3.772582898926659,-2.008504299827092,27.236135617270396,1.9986,2.865,517.11,118
14,24,1.783470722841926,3.769661763202828,-2.0092823184581348,27.30132930206651,1.9986,2.862,527.219,118
14,24,1.783470722841926,3.76689960818341,-2.012200884957284,27.36158610862154,1.9986,2.859,537.391,118
14,24,1.783470722841926,3.7641295497514005,-2.007561820620141,27.42124238868064,1.9986,2.857,547.516,118
14,24,1.783470722841926,3.7615137378611907,-2.00727023883573,27.473824580838578,1.9986,2.854,557.61,118
14,24,1.783470722841926,3.758670765398315,-2.009692540026185,27.549442873945758,1.9986,2.851,567.735,118
14,24,1.783470722841926,3.7559124781198205,-2.0091159984327125,27.59850333876285,1.9986,2.848,577.875,118
14,24,1.783470722841926,3.7534249859092808,-2.0081486316099966,27.652332556237788,1.9988,2.846,588.016,118
14,24,1.783470722841926,3.750679855382048,-2.0085317112316226,27.708011995684515,1.9986,2.843,598.188,118
14,24,1.783470722841926,3.7478138942087402,-2.004703446813009,27.74153216300925,1.9986,2.841,608.329,118
14,24,1.783470722841926,3.745301913342299,-2.0089752454787146,27.792479076788414,1.9986,2.838,618.454,118
14,24,1.783470722841926,3.7427847623266945,-2.008433587857758,27.845029623932792,1.9986,2.835,628.579,118
14,24,1.783470722841926,3.7400629241338033,-2.0093362725193997,27.882138044387347,1.9986,2.833,638.797,118
14,24,1.783470722841926,3.737486264995263,-2.0076549450081815,27.923324097339204,1.9986,2.831,648.938,118
14,24,1.783470722841926,3.7351892993129816,-2.0068349722989702,27.955136091157748,1.9986,2.829,659.063,118
14,24,1.783470722841926,3.732660641370066,-2.007413737264259,27.992736562781552,1.9986,2.826,669.266,118
14,24,1.783470722841926,3.7303201345195647,-2.007170371414156,28.028445773631272,1.9986,2.823,679.391,118
14,24,1.783470722841926,3.727989754623767,-2.009680353832841,28.061994972336272,1.9986,2.821,689.5,118
14,24,1.783470722841926,3.725443326482181,-2.0082013253323505,28.0900497348689,1.9986,2.819,699.657,118
14,24,1.783470722841926,3.7230591231557315,-2.009720796971612,28.116039630654996,1.9986,2.816,709.766,118
14,24,1.783470722841926,3.7205869541406833,-2.009283888970899,28.149294979042224,1.9988,2.814,719.907,118
14,24,1.783470722841926,3.7181670407195453,-2.010165387220599,28.170365047427598,1.9986,2.812,729.985,118
14,24,1.783470722841926,3.7159402566503994,-2.0091747749244537,28.183539387234323,1.9986,2.809,740.172,118
14,24,1.783470722841926,3.7135343952126667,-2.013704827395307,28.200812455418692,1.9986,2.807,750.329,118
14,24,1.783470722841926,3.711205454496805,-2.005719008986346,28.22455654023219,1.9986,2.805,760.438,118
14,24,1.783470722841926,3.7088750937334862,-2.010369127630525,28.245690142070888,1.9986,2.803,770.547,118
14,24,1.783470722841926,3.706564196382732,-2.0086662867096177,28.276369449857643,1.9986,2.8,780.672,118
14,24,1.783470722841926,3.7042344122009374,-2.0086869818535047,28.294952839048264,1.9986,2.797,790.813,118
14,24,1.783470722841926,3.7020115655658525,-2.0090528807761316,28.30778102779585,1.9986,2.795,801.0,118
14,24,1.783470722841926,3.699767943421214,-2.0078206718432203,28.337343200808697,1.9988,2.793,811.094,118
14,24,1.783470722841926,3.6974654567447844,-2.0088562429174566,28.35545636902418,1.9986,2.791,821.204,118
14,24,1.783470722841926,3.695027550913669,-2.0094291410097727,28.361548859448398,1.9988,2.789,831.313,118
14,24,1.783470722841926,3.6927759260427346,-2.0116737359269647,28.37285095189908,1.9986,2.787,841.454,118
14,24,1.783470722841926,3.6905453404375135,-2.008140156277695,28.415934370351543,1.9986,2.785,851.579,118
14,24,1.783470722841926,3.6882380643031527,-2.007134077721124,28.42796655973974,1.9986,2.781,861.672,118
14,24,1.783470722841926,3.68589561005867,-2.0092849154647436,28.45363956268125,1.9986,2.779,871.813,118
14,24,1.783470722841926,3.683600467339701,-2.0109316023181036,28.478850233930736,1.9986,2.777,882.0,118
14,24,1.783470722841926,3.6814231523461234,-2.0080086340471937,28.5047003992508,1.9986,2.775,892.157,118
14,24,1.783470722841926,3.679292806502138,-2.00469290263791,28.520073400275507,1.9986,2.773,902.266,118
14,24,1.783470722841926,3.6771979620322166,-2.006356774707313,28.538348889962116,1.9988,2.771,912.391,118
14,24,1.783470722841926,3.6747213072645986,-2.009301691890278,28.571004206798598,1.9986,2.768,922.5,118
14,24,1.783470722841926,3.67244468619918,-2.0061762821327,28.594821721331108,1.9986,2.766,932.704,118
14,24,1.783470722841926,3.669985635004717,-2.009464465829163,28.614146946366713,1.9986,2.764,942.797,118
14,24,1.783470722841926,3.668233268534362,-2.006713707820307,28.638291086832584,1.9986,2.762,952.922,118
14,24,1.783470722841926,3.665964019154608,-2.00740331669283,28.65753110172178,1.9988,2.76,963.047,118
14,24,1.783470722841926,3.663602832566975,-2.0063299026764083,28.68084925239363,1.9988,2.757,973.172,118
14,24,1.783470722841926,3.661523790037981,-2.005969550464295,28.709935672330424,1.9988,2.755,983.297,118
14,24,1.783470722841926,3.6592696234221727,-2.008459066423041,28.7380939595672,1.9986,2.753,993.469,118
14,24,1.783470722841926,3.657234059449934,-2.00877325607889,28.770897631354043,1.9988,2.751,1003.594,118
14,24,1.783470722841926,3.6550543869697467,-2.0088984057231003,28.802295739246716,1.9986,2.749,1013.704,118
14,24,1.783470722841926,3.6528391054118448,-2.01172757267478,28.818982357990148,1.9986,2.747,1023.797,118
14,24,1.783470722841926,3.6506518734741373,-2.007611949427346,28.845935736140582,1.9986,2.744,1033.891,118
14,24,1.783470722841926,3.6484891641354893,-2.0086046997865608,28.878742588491676,1.9986,2.742,1044.016,118
14,24,1.783470722841926,3.646448151091342,-2.00857709619215,28.890597635525967,1.9986,2.74,1054.188,118
14,24,1.783470722841926,3.6443634106881015,-2.0105587561679035,28.931327390318835,1.9986,2.738,1064.297,118
14,24,1.783470722841926,3.642236412137369,-2.0114410151101203,28.958597784697695,1.9986,2.735,1074.532,118
14,24,1.783470722841926,3.6399518278062652,-2.0094558108836065,28.993243654556217,1.9986,2.733,1084.672,118
14,24,1.783470722841926,3.6382494697312757,-2.0105816134948076,29.015859125308907,1.9988,2.732,1094.844,118
14,24,1.783470722841926,3.6357352476891474,-2.00905357747516,29.037947740199947,1.9986,2.73,1105.016,118
14,24,1.783470722841926,3.6337400378711724,-2.0082958151060235,29.074358724295006,1.9988,2.727,1115.157,118
14,24,1.783470722841926,3.631709468434301,-2.0095986869919105,29.115240985021813,1.9986,2.725,1125.375,118
14,24,1.783470722841926,3.629584409472923,-2.0077427280942883,29.144834763798055,1.9988,2.723,1135.516,118
14,24,1.783470722841926,3.627548451928183,-2.0088438191365365,29.161793205983322,1.9986,2.721,1145.704,118
14,24,1.783470722841926,3.6256769886044835,-2.006784820072264,29.1975348914724,1.9986,2.719,1155.797,118
14,24,1.783470722841926,3.623467209615325,-2.006767729509506,29.250425612492894,1.9988,2.717,1165.969,118
14,24,1.783470722841926,3.6215528662367684,-2.009319341112944,29.271056985857086,1.9986,2.715,1176.125,118
14,24,1.783470722841926,3.61952552342469,-2.0087697036425594,29.307493927304897,1.9988,2.714,1186.235,118
14,24,1.783470722841926,3.6176891285672785,-2.009011029374551,29.325987844449877,1.9986,2.711,1196.36,118
14,24,1.783470722841926,3.615581889394924,-2.0126843042045905,29.357319113732128,1.9988,2.709,1206.454,118
14,24,1.783470722841926,3.6136500092211943,-2.0078062863100077,29.387501794339993,1.9988,2.707,1216.594,118
14,24,1.783470722841926,3.6116681987000594,-2.0092411696728387,29.421872761964572,1.9986,2.705,1226.704,118
14,24,1.783470722841926,3.6096999262120493,-2.006225643962826,29.447164367866158,1.9986,2.703,1236.891,118
14,24,1.783470722841926,3.607681906672153,-2.008921070033731,29.474644124032352,1.9988,2.701,1247.016,118
14,24,1.783470722841926,3.6057335388295044,-2.0097029601429752,29.499643166354424,1.9988,2.699,1257.157,118
14,24,1.783470722841926,3.603846455469614,-2.009767479056067,29.537277359148106,1.9986,2.697,1267.25,118
14,24,1.783470722841926,3.60184117799675,-2.0082122748350546,29.57755038079587,1.9988,2.695,1277.375,118
14,24,1.783470722841926,3.60000616794009,-2.0087321047893796,29.59448168901283,1.9988,2.693,1287.5,118
14,24,1.783470722841926,3.5980839132587947,-2.012781786226321,29.62265352160878,1.9986,2.691,1297.672,118
14,24,1.783470722841926,3.596148896421809,-2.0098145039659707,29.66097641946411,1.9986,2.689,1307.813,118
14,24,1.783470722841926,3.5942775378022906,-2.0074500571042493,29.695565236804637,1.9986,2.688,1317.954,118
14,24,1.783470722841926,3.5925247380039242,-2.010306359177701,29.716199202745187,1.9986,2.687,1328.063,118
14,24,1.783470722841926,3.5904705445137215,-2.010236771425749,29.752101522474327,1.9988,2.684,1338.141,118
14,24,1.783470722841926,3.5888280936768613,-2.008783705295507,29.791261487604,1.9986,2.682,1348.25,118
14,24,1.783470722841926,3.5869598888234706,-2.009242810388916,29.80859693650551,1.9986,2.681,1358.469,118
14,24,1.783470722841926,3.585130287226691,-2.009721432659811,29.849733646475688,1.9988,2.679,1368.61,118
14,24,1.783470722841926,3.5834410149514917,-2.0087647439557967,29.866694950853734,1.9988,2.677,1378.735,118
14,24,1.783470722841926,3.5816343937310067,-2.0113289542822326,29.896574928704673,1.9988,2.675,1388.875,118
14,24,1.783470722841926,3.5797566484738557,-2.004796787241238,29.94130531060251,1.9988,2.673,1399.016,118
14,24,1.783470722841926,3.5780825880802656,-2.0092576823610164,29.964256863070478,1.9988,2.672,1409.188,118
14,24,1.783470722841926,3.576302991318111,-2.009812850211461,29.99513136583951,1.9986,2.67,1419.297,118
14,24,1.783470722841926,3.5744745536626823,-2.0073147586342013,30.038481303372524,1.9986,2.668,1429.454,118
14,24,1.783470722841926,3.572707127267428,-2.009182779489345,30.053766832348618,1.9986,2.667,1439.688,118
14,24,1.783470722841926,3.570970594593568,-2.006033934165725,30.062477326106258,1.9986,2.665,1449.797,118
14,24,1.783470722841926,3.5692754274416902,-2.0084507162772085,30.101010560046255,1.9988,2.663,1459.891,118
14,24,1.783470722841926,3.5675685997786477,-2.008493472544515,30.125193893146474,1.9988,2.662,1470.016,118
14,24,1.783470722841926,3.565628379404445,-2.008766150450143,30.168102514221232,1.9988,2.66,1480.125,118
14,24,1.783470722841926,3.5640815256974894,-2.0102074936811167,30.192072343309633,1.9988,2.658,1490.235,118
14,24,1.783470722841926,3.562499216745811,-2.009757048630149,30.223842083426064,1.9986,2.656,1500.375,118
14,24,1.783470722841926,3.5607689218718654,-2.007439904853225,30.25735177884073,1.9988,2.655,1510.594,118
14,24,1.783470722841926,3.5591269427232812,-2.008197524990762,30.275288017138582,1.9986,2.654,1520.688,118
14,24,1.783470722841926,3.5575930734490564,-2.007154177815104,30.306164881459203,1.9986,2.652,1530.797,118
14,24,1.783470722841926,3.556043518542957,-2.007466895345318,30.32647137794009,1.9986,2.65,1540.938,118
14,24,1.783470722841926,3.5545957760120674,-2.0078652347345587,30.34894530376233,1.9986,2.648,1551.094,118
14,24,1.783470722841926,3.5528789599347603,-2.0081023756051044,30.38116242101654,1.9988,2.647,1561.219,118
14,24,1.783470722841926,3.5510996351043023,-2.008268160220029,30.41639440472867,1.9988,2.646,1571.407,118
14,24,1.783470722841926,3.5496690335054595,-2.0082282043217288,30.437605244684192,1.9986,2.644,1581.516,118
14,24,1.783470722841926,3.5481520539178333,-2.008152723572899,30.469111217624835,1.9986,2.642,1591.625,118
14,24,1.783470722841926,3.546607506448492,-2.0085966468940923,30.496677430710207,1.9986,2.64,1601.766,118
14,24,1.783470722841926,3.5450740033604724,-2.0089249177252197,30.516967810767053,1.9986,2.639,1611.954,118
14,24,1.783470722841926,3.5435200747035753,-2.007914640795641,30.535547531632734,1.9988,2.638,1622.125,118
14,24,1.783470722841926,3.5419019817892163,-2.0083179229389496,30.569322529472746,1.9986,2.636,1632.313,118
14,24,1.783470722841926,3.540543312436564,-2.008227191606624,30.60587287454786,1.9988,2.634,1642.469,118
14,24,1.783470722841926,3.5388918223979253,-2.0087257892302297,30.62252936112438,1.9988,2.632,1652.625,118
14,24,1.783470722841926,3.5375066733742533,-2.006732901568106,30.655532823270285,1.9986,2.631,1662.735,118
14,24,1.783470722841926,3.535752528752394,-2.007181969473832,30.673347924434267,1.9988,2.63,1672.86,118
14,24,1.783470722841926,3.534293521842836,-2.008723361915629,30.70174189608105,1.9988,2.628,1683.032,118
14,24,1.783470722841926,3.5330069039671654,-2.0064634850821865,30.714626050698556,1.9988,2.627,1693.157,118
14,24,1.783470722841926,3.5315528713165367,-2.0090711128388414,30.750239726310447,1.9988,2.625,1703.297,118
14,24,1.783470722841926,3.530316306556744,-2.0082032691763594,30.764997078740507,1.9988,2.624,1713.454,118
14,24,1.783470722841926,3.528852051333816,-2.0087759583105362,30.81089949226495,1.9988,2.623,1723.594,118
14,24,1.783470722841926,3.5275143961967492,-2.007791085194243,30.838316749829808,1.9988,2.622,1733.766,118
14,24,1.783470722841926,3.5259734187008602,-2.0076488888452024,30.868232970820657,1.9986,2.62,1743.907,118
14,24,1.783470722841926,3.5246189388408613,-2.0090369632267624,30.871789960759866,1.9988,2.618,1754.016,118
14,24,1.783470722841926,3.5231283319722477,-2.009860907351479,30.90948909387602,1.9986,2.618,1764.125,118
14,24,1.783470722841926,3.522027727005186,-2.0097594814095867,30.943494794967794,1.9986,2.616,1774.266,118
14,24,1.783470722841926,3.520410523201976,-2.0066455927916116,30.978850474426856,1.9988,2.614,1784.485,118
14,24,1.783470722841926,3.519095263552594,-2.008175244090716,30.982889000200757,1.9986,2.613,1794.625,118
14,24,1.783470722841926,3.517926634051097,-2.006205379780915,31.00629968070889,1.9988,2.612,1804.813,118
14,24,1.783470722841926,3.5164316123454515,-2.0093301983566514,31.045486517050875,1.9988,2.61,1814.969,118
14,24,1.783470722841926,3.515152393661045,-2.008352379451914,31.069981733469568,1.9988,2.609,1825.063,118
14,24,1.783470722841926,3.5139064673415175,-2.007830763977166,31.08776981385228,1.9988,2.608,1835.172,118
14,24,1.783470722841926,3.5125801350696046,-2.0084504103649103,31.103853257392746,1.9988,2.607,1845.266,118
14,24,1.783470722841926,3.5114371771883497,-2.008833087155241,31.142540245181358,1.9986,2.606,1855.391,118
14,24,1.783470722841926,3.5102901705774228,-2.0103570634080725,31.169232629618314,1.9988,2.604,1865.469,118
14,24,1.783470722841926,3.5087856247321594,-2.007093847663763,31.204677739899385,1.9986,2.603,1875.594,118
14,24,1.783470722841926,3.5076548360360476,-2.0073833008086908,31.22647361530139,1.9988,2.602,1885.719,118
14,24,1.783470722841926,3.5063233831225378,-2.0061176590268603,31.240299608005685,1.9988,2.6,1895.86,118
14,24,1.783470722841926,3.505271633625652,-2.0073425303423296,31.264691146887547,1.9988,2.599,1905.969,118
14,24,1.783470722841926,3.5038681349564946,-2.0090285124469296,31.29649301040223,1.9986,2.598,1916.157,118
14,24,1.783470722841926,3.502792083492053,-2.0092435784027973,31.316363355012573,1.9988,2.597,1926.297,118
14,24,1.783470722841926,3.5017784125183926,-2.002932415968672,31.339468990912195,1.9988,2.596,1936.407,118
14,24,1.783470722841926,3.5005561969609142,-2.009448562799009,31.35896127728551,1.9988,2.595,1946.547,118
14,24,1.783470722841926,3.4992398373824,-2.01000094975259,31.392867395692072,1.9988,2.594,1956.766,118
14,24,1.783470722841926,3.4981141705353744,-2.0101765956703033,31.41385660138131,1.9988,2.592,1966.891,118
14,24,1.783470722841926,3.497030626820683,-2.0088817060179367,31.441337854305527,1.9988,2.591,1977.047,118
14,24,1.783470722841926,3.495744543475636,-2.0079174213915367,31.45991741136934,1.9986,2.59,1987.157,118
14,24,1.783470722841926,3.494529613186468,-2.0088275172429273,31.485659674311446,1.9986,2.589,1997.297,118
14,24,1.783470722841926,3.4933490110844505,-2.0076889055812246,31.517134162384437,1.9986,2.588,2007.438,118
14,24,1.783470722841926,3.4924432109299626,-2.005472377313433,31.53295560948686,1.9988,2.587,2017.579,118
14,24,1.783470722841926,3.491337519738768,-2.0080140236087316,31.561293586537488,1.9988,2.586,2027.704,118
14,24,1.783470722841926,3.4901594264808034,-2.008243823186071,31.60394728898011,1.9988,2.584,2037.829,118
14,24,1.783470722841926,3.4891576345217716,-2.0105701180002655,31.632279164455106,1.9986,2.584,2047.938,118
14,24,1.783470722841926,3.4881048225995284,-2.0105505182571943,31.647720317760122,1.9988,2.582,2058.188,118
14,24,1.783470722841926,3.4870505048988494,-2.0069444100810183,31.667543395686035,1.9988,2.581,2068.344,118
14,24,1.783470722841926,3.485871614311091,-2.0072048507045395,31.69431575893863,1.9986,2.58,2078.485,118
14,24,1.783470722841926,3.484732067586076,-2.0109166393113775,31.723258239614697,1.9988,2.579,2088.672,118
14,24,1.783470722841926,3.4835311030294682,-2.007096486732763,31.741193185503644,1.9988,2.578,2098.829,118
14,24,1.783470722841926,3.4824882621568145,-2.0085397235135303,31.758956383966662,1.9986,2.577,2109.016,118
14,24,1.783470722841926,3.4814253800218626,-2.006902643543985,31.806572474253567,1.9986,2.576,2119.188,118
14,24,1.783470722841926,3.4803288061394824,-2.007778163782019,31.82381593623763,1.9988,2.574,2129.297,118
14,24,1.783470722841926,3.47934755100097,-2.008791951954272,31.85054512910364,1.9988,2.574,2139.5,118
14,24,1.783470722841926,3.478218508361569,-2.0086259502136805,31.8792323411846,1.9988,2.572,2149.625,118
14,24,1.783470722841926,3.4771044225023933,-2.007110085167174,31.92723588223384,1.9988,2.571,2159.766,118
14,24,1.783470722841926,3.476030999607236,-2.0084364640063086,31.934675274124686,1.9988,2.57,2169.86,118
14,24,1.783470722841926,3.4749119204223082,-2.0095917853511813,31.95408462031095,1.9986,2.569,2180.016,118
14,24,1.783470722841926,3.4737809799580646,-2.008595885863948,31.9952414716889,1.9988,2.568,2190.235,118
14,24,1.783470722841926,3.472721883805714,-2.0081388826954876,32.00323853001292,1.9988,2.567,2200.344,118
14,24,1.783470722841926,3.4715609260773865,-2.0093639308336075,32.03434041061301,1.9986,2.566,2210.485,118
14,24,1.783470722841926,3.4704479477879953,-2.0091388697760433,32.06911801870999,1.9986,2.565,2220.641,118
14,24,1.783470722841926,3.469469548919473,-2.0090986943663407,32.097451285420405,1.9988,2.564,2230.797,118
14,24,1.783470722841926,3.468470383057767,-2.0092160622031185,32.1262019898309,1.9986,2.563,2240.938,118
14,24,1.783470722841926,3.4671880723676662,-2.0095935574915815,32.160908400085525,1.9986,2.562,2251.079,118
14,24,1.783470722841926,3.4663030627707636,-2.0091654239598427,32.17579380111637,1.9988,2.561,2261.172,118
14,24,1.783470722841926,3.4651522681463405,-2.009760923287792,32.21337844722537,1.9988,2.56,2271.297,118
14,24,1.783470722841926,3.4638675515846282,-2.0075203359404683,32.25366051634811,1.9986,2.559,2281.391,118
14,24,1.783470722841926,3.4629589811441375,-2.006286727229029,32.270118619609,1.9988,2.556,2291.641,118
14,24,1.783470722841926,3.461685241974124,-2.0086492570865864,32.298766216232664,1.9988,2.556,2301.782,118
14,24,1.783470722841926,3.4604870657685645,-2.0071814513594313,32.332907093231945,1.9988,2.554,2311.985,118
14,24,1.783470722841926,3.459371331437285,-2.008294103743858,32.36799112515017,1.9986,2.554,2322.094,118
14,24,1.783470722841926,3.458171252353014,-2.0094887213128043,32.393433805175555,1.9988,2.552,2332.219,118
14,24,1.783470722841926,3.4570081177112844,-2.009108298566128,32.43015052929214,1.9988,2.551,2342.344,118
14,24,1.783470722841926,3.4558643089431187,-2.0068417496799267,32.44578690995577,1.9988,2.55,2352.5,118
14,24,1.783470722841926,3.454720352313166,-2.009675083035849,32.4937348638862,1.9988,2.549,2362.61,118
14,24,1.783470722841926,3.4535205291837445,-2.010324138889943,32.51632588729094,1.9988,2.548,2372.829,118
14,24,1.783470722841926,3.452311021397186,-2.0072846562784847,32.53938048226436,1.9988,2.546,2382.985,118
14,24,1.783470722841926,3.4512755667612103,-2.008586469078182,32.58577912879201,1.9988,2.546,2393.157,118
14,24,1.783470722841926,3.4498727200958377,-2.0078349109687883,32.60347811104333,1.9986,2.544,2403.36,118
14,24,1.783470722841926,3.4485427112130167,-2.010996544973318,32.64394665492246,1.9986,2.543,2413.485,118
14,24,1.783470722841926,3.4473785108951667,-2.0070236567520587,32.671686441010316,1.9988,2.542,2423.594,118
14,24,1.783470722841926,3.446195324922765,-2.005728172650939,32.69177790172798,1.9988,2.54,2433.704,118
14,24,1.783470722841926,3.444791154227457,-2.007438596934072,32.73836849480111,1.9988,2.539,2443.907,118
14,24,1.783470722841926,3.4434494022748656,-2.0069791275114213,32.77184246456186,1.9988,2.538,2454.032,118
14,24,1.783470722841926,3.4421760833336,-2.0089894620247026,32.795987643825306,1.9986,2.537,2464.157,118
14,24,1.783470722841926,3.440629157245125,-2.008041859238373,32.821846863848805,1.9988,2.536,2474.297,118
14,24,1.783470722841926,3.439456312429981,-2.0061656193220005,32.86440094791318,1.9988,2.534,2484.485,118
14,24,1.783470722841926,3.438114874789664,-2.0111583839474703,32.8723084045229,1.9988,2.533,2494.625,118
14,24,1.783470722841926,3.4366010439782086,-2.0083131939539722,32.92954281513472,1.9988,2.532,2504.75,118
14,24,1.783470722841926,3.4353020826221585,-2.0051557164547518,32.972720637976295,1.9988,2.53,2514.875,118
14,24,1.783470722841926,3.433841199767438,-2.007811021212135,32.9938692330297,1.9988,2.529,2525.016,118
14,24,1.783470722841926,3.432570773660804,-2.0065790325685717,33.04124529381565,1.9988,2.527,2535.157,118
14,24,1.783470722841926,3.4310774257550083,-2.009369289733467,33.0788132749907,1.9988,2.526,2545.329,118
14,24,1.783470722841926,3.4296199081551566,-2.0069621785818064,33.12632416306056,1.9986,2.524,2555.5,118
14,24,1.783470722841926,3.4281385586435853,-2.0103429363620227,33.13873809006501,1.9988,2.523,2565.657,118
14,24,1.783470722841926,3.426539377336039,-2.009299458848952,33.17095247331459,1.9988,2.522,2575.813,118
14,24,1.783470722841926,3.4248040493356333,-2.0068219428796477,33.21266851032816,1.9988,2.52,2585.969,118
14,24,1.783470722841926,3.4235163600598417,-2.0082268116365314,33.25922568677943,1.9986,2.518,2596.079,118
14,24,1.783470722841926,3.421814826398014,-2.0092552015400584,33.30337423903837,1.9988,2.516,2606.297,118
14,24,1.783470722841926,3.420195377266431,-2.0061363882233674,33.323902846455645,1.9988,2.515,2616.454,118
14,24,1.783470722841926,3.4183675878316873,-2.0074673275012764,33.352272717452244,1.9988,2.513,2626.594,118
14,24,1.783470722841926,3.416892614312709,-2.007411689179422,33.413773739677644,1.9986,2.511,2636.719,118
14,24,1.783470722841926,3.41502994245227,-2.0096097323539146,33.454526759911474,1.9988,2.509,2646.891,118
14,24,1.783470722841926,3.41343011721134,-2.0089989000821853,33.48370297074187,1.9988,2.508,2657.032,118
14,24,1.783470722841926,3.4112995523330456,-2.008461547847759,33.513090587113844,1.9988,2.506,2667.172,118
14,24,1.783470722841926,3.409520940057948,-2.007070148090969,33.55288804847036,1.9988,2.504,2677.375,118
14,24,1.783470722841926,3.4076495043177184,-2.0057358684799493,33.58352039406128,1.9986,2.502,2687.516,118
14,24,1.783470722841926,3.4058735947467005,-2.007720640411357,33.63605814144488,1.9988,2.5,2697.641,118
14,24,1.783470722841926,3.4035508959083285,-2.0056230164506728,33.683839626990306,1.9988,2.498,2707.891,118
14,24,1.783470722841926,3.401862008453583,-2.006226097592711,33.72325323356984,1.9988,2.494,2718.157,118
14,24,1.783470722841926,3.39966170871041,-2.00993962729369,33.74575834352143,1.9988,2.491,2728.454,118
